p_np,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
0,-0.7007533345543455,0.896953770055561,-0.9455341123503181,0.380154897213739,0.3272499246221098,-0.1102501512608772,0.011491517935498902,-0.008434723395475572,0.7080853417198851,0.41588063479455845,0.03523603406594768,-0.046156975232664404,-0.6985287292729687,1.0371484030675608,0.024514190565719997,0.3298771173946237,0.2121783884341177,0.08007184252984482,-0.02346310912603674,1.2204758644695715
1,-0.44819633798146313,0.6976609718366789,-0.5586857115553969,0.1641219172229043,0.36396387589510315,-0.2671246774534713,0.3957718104305959,0.17053660927304445,0.041866658731317334,0.32897929218056915,0.7373545030181863,0.5042100304534097,-0.5579348520276521,0.909213403017205,0.15958976312792525,-0.7867314995842927,-0.19547412721752783,0.733460951581218,-0.5530974738896334,-0.08585571195840752
1,-1.4746468743371608,-1.300591417840798,0.5834200957515444,0.1880429172223172,-1.2315394433434002,-1.2501242231711256,0.12998909048425478,-0.0395123520723343,0.1219219878411849,-0.11600786978303813,-0.010020853589871285,-0.5561443500316177,-0.3235963967406947,-0.7656876504891484,0.40247539037711333,0.14787212118229895,0.3412677312251266,0.028518636319820715,-0.36008794212029605,-0.545166170386452
1,-1.0319980436855043,-0.7721833815757564,-0.36347973841336934,-0.23561345270092476,0.08484114228139199,-1.5969256512172318,-0.36488780089798745,-0.6391723326190717,-0.15782144712569174,-0.001891572296311985,-0.6765824560222577,-0.2072225777200048,-0.15049906165256235,0.25529429764652084,-0.04032803302688331,0.27062620101282164,0.03671733230260624,0.26657233120431184,-0.2273006572573395,-0.6740127228088456
1,0.4885973968770721,2.0547156863819085,2.6801397342884328,0.907313161540296,-1.1910091165423575,1.4787118141452138,-0.2530956673225513,-0.9854461194509845,-1.7548793780294711,-0.2423435662091059,0.23241505050581826,-1.581091169156561,0.3169424718637115,0.34283533228063895,0.48310673846471974,0.7670976099061139,0.31417327826669805,0.5867430324512711,-0.2834756701332717,0.529643981211905
1,0.135770653126914,0.7301686202536618,-1.5337898255568565,-0.15378368451942287,0.2313043332399179,-0.3225226810948857,-0.8202337163197299,-0.2057843274351344,-0.9625566458509974,0.6895119641802201,0.8720945980253841,-0.6121537548463033,0.6466476144214035,-0.5246108855652087,1.414638716436669,-0.502642085194886,0.2786234450896393,-0.6641270304390333,0.8681085950945662,-0.0906676784128303
1,0.18968202362235867,-0.3880612830577407,1.1007349978110863,-0.9079563689850331,0.13325658919304706,-0.9609863272272431,-0.22777780584380036,-0.06731010961754591,-0.38493635005845084,0.8396450541566877,0.16996679309524956,-0.08010017978169197,-0.34212857202637903,-0.9256293632171291,-0.4380258636527108,-1.3646759902852954,-0.49883391018054435,0.95073574059318,-0.48508732257982695,-0.22261541268142393
1,-1.0063127873607545,-0.30618274455913264,1.0242059418547313,-0.1483512527062728,1.4397330317495847,1.1514083784367706,1.1995492820695233,-0.8195041701487622,0.62607527289514,-0.07201835393697964,-0.670558970829825,0.09982025263880497,-0.24307269614268223,1.1255589697383706,-0.023988000220296155,0.7819338096995929,0.5332160846939233,-1.2381758082427967,-0.7282053670974318,0.5321243020144135
1,-0.2084777474087921,0.2048700770102914,0.46569640454395034,-0.21554587303583939,0.4553668306572559,-0.6168181864707591,-0.12566553586830878,0.3951486592887641,0.18183993263126155,0.4013223921623457,0.6999608909724179,-0.41305974618157304,-0.4693669923787212,0.27900760551779513,-0.5138619592022915,-0.5434551400337763,0.6784193331628731,0.6838316230083851,-0.8705000908049826,-0.5991504060962375
1,-0.3977361534840973,-0.6806702202289245,0.972240628715545,0.08337112300059805,0.6958957745549943,1.1556695658034488,0.34040708476977427,-0.7125261003652291,-0.025279211650140906,0.4951460137410633,-0.14983433848242828,0.9777153586740208,0.4054937264498137,0.06338063300126974,0.6655085332846906,-0.5400632401263096,-0.24850152802964956,0.12894973853536654,-0.729556713339876,0.24858797587466572
1,-0.6069133281203594,1.1856988703267475,-0.10295574126514823,0.7443808270878287,0.4704977384965342,0.8434111075849071,0.8314392200862992,-0.3344801056140804,0.527952017567103,0.7819661034357069,0.49299432766478996,-0.12976171588123891,0.2622091846226199,-0.5182775005092191,0.20266948544689753,-0.6315830758093322,0.9581043417981319,0.4482315558367685,0.06470971134979445,-0.6101562875108619
0,-0.7674752656282458,0.3816403752694471,-1.3157768590972845,0.29193169073702946,-0.23081162070718975,-0.9242443504275614,-0.14248786036714114,0.06723545899561784,0.7371659171735079,0.05923074134491418,0.04726684559598642,-0.18463065127088046,-0.6536754917832651,1.2322748027902035,-0.07417876206520631,0.2784953703897517,-0.3149143674628925,0.32903280943085106,-0.032877557169438264,-0.48029928589075394
1,-2.2831505978729703,-2.7152205637711453,1.2018877576270173,1.2304125368021561,0.5329506707269516,0.14500028277599838,-0.9929345830658917,1.6904563985314933,-0.7621023878386123,-1.3903814023283094,0.2595593355768655,-0.45917093515178137,-0.21730674993621685,-0.2003774677634968,-0.143046575732877,0.019571174563994424,0.7648424451333453,-0.684426265085668,0.3456288467461846,-0.28022401153795923
1,-0.5684670445536024,0.6563632226216912,-0.8608431369928536,-0.1483732411609846,-0.08785779666546593,-0.8700044366007883,-0.3133324831792731,-0.23123267799529484,0.08052455863930834,-0.6224720803420455,-0.253823051180635,-0.10007894119070136,-0.910438816336216,0.97861115650348,-0.9259132960815595,0.12828040045400185,0.04774366763629377,0.06912213095469992,0.11214247542121977,-0.2424954365867822
0,-0.41119598349087194,1.2191951037923188,-0.2594577809808069,0.2605164511837183,0.16774957194610177,-0.36277856674135356,0.40484378608536675,0.05151287032929722,0.3883905054345957,-0.4315758163624754,0.13316630257555134,0.06653327162408905,-0.8688885432957594,0.7766517262823397,-1.5672648821787298,-0.3150495571862077,-0.32315240387110616,-0.3609629760680725,-0.43385032754893904,0.14323727844984088
1,-0.32414626958350257,0.36556950272780475,0.8449866026588145,-0.04475840236499334,0.003453053466432587,0.3074058866753367,0.23268374216230014,-0.6254003857150546,0.41487247004852873,0.16264718476349913,-0.3951383339912425,-0.06887977801169036,0.5213721060683837,-0.07892921214572783,-0.7340029210112057,-0.7650560569799699,-0.06280577363044738,0.6976058106906303,0.009384681736522476,0.9764376279411877
1,-0.1817393686659517,1.2273435049926316,-0.6460350557518084,0.2589793847007764,0.7471977965977319,0.10238840547588676,0.5827999816934359,-0.2729787428405971,-0.7580761863128551,-0.6274198684719131,-0.1209244869955764,-0.08426730052223623,-0.184172268921141,-0.27052996120886785,-0.2498371011086117,-0.3645651313624124,0.04612291714997397,0.42921005211282065,1.0122162609092065,0.4395706287332327
1,-1.0827305551044042,0.9801177870260799,-0.5503522662461419,0.6233282329884954,-0.39060868323861997,-0.24381457842682464,-0.4641362484579073,-0.3311707942921778,0.4673255901077387,-0.01907029643416105,-0.5462027378645776,0.5647671502460211,-0.3196336922224888,0.350377700814649,-1.4334255983027835,0.3366594516190154,0.006821540746389847,-0.2975013617691789,-0.8653319338433034,-0.26236397555613233
1,-0.8041861186254172,0.7374335053657892,-1.2885982035872334,-0.024791374121140294,0.11735394257110186,0.41249699508726384,-0.1058823577687558,0.06682042649832982,0.6336467620240784,0.09655471902575856,-0.30104594529583517,-0.45634413771434656,-0.23835611686182237,0.07003947565608404,-0.019360183224602243,0.2635854935638247,0.35301852173939424,0.1800073484266084,0.5761093824795811,-0.6778966140765007
1,-0.5377386080896951,0.8817284708181234,-0.7555879550748157,0.7304649629203067,0.31080252421549953,1.9784916102968293,0.6652526524143758,0.03824414560044939,0.13540884195334366,0.06848283240255441,0.18022582681657523,0.7389904007713977,0.048520068952902826,-0.4169236455669375,0.8967254416800517,-0.1572375742512781,-0.04571770138034484,0.3532666886688976,-0.43233767341482743,-0.47069908393719834
1,-2.2283824705014457,-1.4193375206820744,0.2816343205949933,1.6302860854613566,0.1009094397277579,0.29798666602064616,-0.5598795986920064,1.656991357041794,-0.5487496396096158,-1.7104400775966968,0.3818032562905484,-0.697258955056771,-0.2361868451373555,0.03847383814652011,-0.30652824597126854,-0.05612900220868917,0.7457980987260764,-0.8947206442102621,0.8472879213172497,0.5990409399597028
1,-0.575237237714096,0.5201850571785063,-0.5741021093592792,0.3348220347583811,-0.7118165417761957,0.06228924436709629,0.3884673635846697,0.5184973074502914,0.5079084510554098,0.14851633645268236,-0.11905635635659101,-0.06539093887397995,-0.40324013381350504,1.4978115427417062,0.14302536827124282,-0.12445333817296056,-0.33858440819562113,0.22443578828595168,0.3628989640753508,0.8498856775008261
1,-0.22748524313552423,2.781202469867077,3.1952617518251385,1.2125818975079867,0.01843931656210131,-0.6726755401900312,-1.093567324075606,0.12779803026715694,0.9658721618437709,-0.013078116208391716,-0.31038079907778027,1.246932257587112,0.29744081655809396,-1.1045070779076747,0.663380550333347,-0.31473713143699916,0.11419347912350683,0.8685517174713102,1.3794759526334117,0.455950591008188
1,-1.2680907291522427,0.08348870374479525,-1.4295283038142226,0.9811707838575587,-0.5562528800356487,0.41859769005400216,-0.2544639261863088,0.06793675661333863,0.9110842836592411,0.38852896905875905,0.21722170876364016,0.39219269994738165,-0.19934193355844165,0.9381925503356173,0.5828102002944684,0.5319135011729171,-0.41722128826302496,0.7342450340055787,-0.4918642751704266,0.19081726111260788
1,-0.7773985673518556,-1.4741100125047517,0.683741518989114,0.07050214694313613,1.3707245452856032,-1.1834721783634032,-0.7507256880562854,-0.3413427767690633,-0.169530305621936,1.013154711981334,0.02950585517218796,-0.12139415894888454,-0.33668904507440106,0.7800096366572904,0.03879886125658293,0.7061936410226475,-0.021981320539204794,0.07002802828922573,0.001494708750712546,-0.30101979458605843
1,-0.050405671401633004,-0.24159967516789385,0.0841749032113571,-1.2291657653952661,0.31953906469129306,-0.12967873933913354,0.5916505440387869,0.07300209245290991,1.3361518910436228,-0.36902045902069625,-0.49525983815289687,-1.4280162017225746,0.1811795364100395,0.3769598928548045,0.08722534195151772,0.22278543392591038,-0.13220463746352404,1.1055408061764258,0.34317626836653603,-0.5970927451717772
1,-0.998082750980438,0.32543860071434383,-1.0732756150559215,0.5712152211945905,-0.1825626912270542,0.7586918664215474,-0.24155425690392626,-0.5920090965740877,0.43187259413342727,0.15664799923770528,-0.15202884235782516,0.2495818910595632,0.1316909122798843,-0.13272882485741994,0.4075079700476067,0.02685870186479736,0.07651703812964279,-0.4685105097179163,-0.1642289863093197,0.01320188821011733
1,-1.001156602363723,0.8083268588108585,-0.6715530785753632,0.09661784355751184,-0.1572935897766044,-0.8165508790774717,-0.3334426433752967,0.012176073912061056,0.48881112738179144,-0.36081883499379797,-0.4574646368569473,0.2149974548679563,-0.7883491778887861,0.8412613675026795,-1.3972296366971386,0.3184206940348329,-0.15221852126688012,-0.3329243655947035,-0.4487616447422927,-0.23061939326841543
1,0.7468115272845602,-0.7642875167683938,1.2111762247169386,-1.1576090212379808,0.19908580287799388,1.1535305716619562,1.1762733293643253,0.41659035058658545,1.39999419756825,0.39645510688664237,0.8449999259749192,-1.0707426073857762,0.2328402076880968,-0.7575599508936927,-0.11980848104183373,-0.8010361769338215,-0.8622656110563587,-1.2338079286595807,0.2574814440393529,0.6234574798927089
1,-0.16608449259632765,1.1079724155793285,-0.8618655289176165,-0.31500830362148025,1.3973827132395118,0.7007806876798316,1.350071080968307,0.15471611310688796,0.14947020204293823,-0.29671278134056245,0.5212207462688978,-0.8347429656566436,-0.36402698753167273,-0.2992147039947981,0.22157715769109027,-0.3992816331349132,0.13763082801674464,0.1885873204929235,0.9155678526010858,0.2553052962883448
1,-2.2239715911149625,-1.597140261410651,0.19463431314206467,1.53292610738507,0.15126850929497523,-0.12496458632159878,-0.692581984855014,1.6393985580021975,-0.8253041137224385,-1.6031417678638884,0.11355799804852014,-0.2968817465565968,-0.06701668499970176,-0.05337550683476159,-0.7684174693991159,-0.016291248132815912,0.7897767163597448,-1.085220944081619,0.5219569547157883,0.057735172174802035
1,-0.8809313657105404,0.9233704759461456,-0.743135708846688,0.841158205472511,-0.5388549320456354,0.686372821148146,0.13671323762612472,-0.06723389598343636,0.7814576415183494,0.6378516312374707,-0.34664636416523903,0.543560824367813,0.05290251608575899,1.0324423029169487,0.9230709972212828,0.12263680986535737,-0.3710940842563366,-0.6944765423510351,0.4980588208386591,1.1174811229096124
0,-0.8705419671075151,1.0314768807235497,-0.6052131609697523,0.18650911586471025,-0.18543518728099595,-0.47916606246306637,-0.1714811579493301,0.10158206294993118,0.6328475482546587,-0.5012053662961814,-0.30645820597157486,-0.1185882256371964,-1.062165444831201,0.8548322594112812,-1.2712304419355642,0.1550152889805062,-0.32083593894656703,-0.13182974754171867,-0.12311143782752819,0.3017734449612892
1,-1.1914416659187619,0.3864345054451246,-1.155953673767751,0.757613337025221,-0.24100997331932789,0.13707212940404367,-0.16782354362726584,-0.43079331174205115,0.9553663665176721,0.3568098198935457,-0.16651796794374638,-0.27001264846151274,-0.21362551543912475,0.7762947565020032,-0.12487572966342671,0.5293734354064272,0.21201025608967355,0.05806674448026735,-0.00784128592373129,0.769603751561155
1,-0.8732306151871251,-0.33785660980003057,-0.20113586199527195,0.044861175684064475,-1.0526261553309009,-0.38346390662702545,0.360845000419711,-0.6157242808142422,0.35734173637959676,-1.1036854967383345,-0.8875657762340167,-0.15388219544352813,0.5087104727734589,-0.009134081971288293,0.14585786055458802,0.22059845201940254,-0.5955491666660737,-0.17082061182857358,0.17686729353680888,0.17487299747481613
1,0.830008838733268,-0.4216029308836199,1.0375113839688965,-1.1158377406683504,0.19067619499222846,1.1938318430536916,1.2502003884924344,0.49111615711107676,1.4684929203504298,0.2767669606295809,0.7061094757219026,-0.9974041271100376,0.38337313309376264,-0.6938500003128152,0.024758225456432775,-0.8170198074485695,-0.8125894549211995,-1.2709625503233712,0.4538508423193542,0.4598391575810887
1,-0.6570224371879313,1.4296939360638499,-0.4058678079201014,0.9978016284467631,0.30206397634288784,0.9762684069656,1.0091828859991596,-0.7602868725256436,0.5807127272266309,0.8048379730930111,0.32116207354855736,0.041641080142603176,-0.1876860752141688,-0.007161748710449024,-0.6633143753901827,-0.7439424136891775,1.0096053888101495,0.5395523678711941,0.1701926363047934,0.7266197896015033
1,-0.9372258646055949,-1.4512575265899994,0.9204119968804637,-0.7031335877406287,0.397452295385243,-0.6898706854829963,1.032705413388189,-0.34029006375235504,0.0040383314239854536,-0.2797350256417539,-0.4081276300405933,-0.4602955981641594,0.6041355864947316,0.5166598927389703,0.4564682863835376,0.3087642884471836,-0.09573631542887213,-0.7819517430544862,0.3772727684407999,-0.06528916905120208
1,-0.687676605593289,0.46346965714763916,-0.6201549622537136,0.5634843196017663,-0.40502879407402714,0.012138030308833474,0.4478877419138682,0.22979051365326766,0.90681860539595,0.16598814735648357,-0.021639709115873068,-0.0012663001864675037,-0.5063003904624459,1.9778548886142757,0.29329521947234205,-0.2029388905634069,-0.26943763128241843,0.37824696665421054,0.09043688244853566,0.6776285917716133
1,-0.3375594847282105,-0.31609372761296617,-0.3860309155632749,-0.15549262938963737,-0.6991879456467501,0.7692301646251718,-0.7197677232766733,-0.6391150484568123,0.6298399681729038,-0.3200373944480758,-0.29952756253046053,0.12338254414897411,0.11820800117012013,-0.15984435333065541,0.1196043077053013,0.6975426659319007,-0.19097197399401217,-0.4858391752645646,0.2401282729118705,0.8628222845572292
1,-1.3860737089767907,-0.542917441734628,0.5132613639550453,-0.22406468050082223,1.057274740926906,0.05023114857664352,0.12719349204830166,-0.3925823476448424,1.3234004527416778,-0.26770776609575425,-0.8786535148862913,-0.5811782071128021,-0.2966595995759142,2.100571696187495,0.46183696146556663,1.4342312116187295,0.7599373989568577,-0.768842772447966,-0.5106975455164987,0.20960973320359613
0,-0.8722518562959263,-0.511580409339839,0.44297857785523986,-0.058471692474988776,-0.3181894077794085,-1.177126253396827,0.5145079479221888,0.35730007560598165,-0.3255747059394894,0.8779525867376439,0.4178430678200946,-0.037438956367452716,-0.5424968317528713,0.6921135290798686,-0.6936708746316768,-0.4772844411467813,1.3390367504824312,0.72055797610354,-0.18059859275809814,-0.6846983456381694
1,1.0888461757039607,2.9257471409396465,2.7336763571594065,0.512141882070054,1.172918948700383,-2.145961107282657,-1.1300457354544469,1.4840699615216015,2.0668822764378074,-0.7037138003376964,0.032942861060092705,0.8771290054988301,-0.5410617521924495,-0.21376166319045967,0.25218059445240515,0.4896072578386598,-0.43458796250769827,-0.6405478199256185,-0.5787752898784987,-0.8277681949435518
1,-0.5519022940949637,0.2351568574073406,-0.04123466331415129,-0.04524717026188203,-0.23793233127517346,0.3124438041181445,-0.09025571304737809,0.07301021624250989,-0.32858785948431724,-0.07571541784100876,-0.5656414251289302,0.36259448789697296,0.45899114237615873,-0.2322964170598713,-1.352642486705108,-0.6726651796987466,-0.05202816096892386,-0.5844457261130895,-0.5936648422489188,0.15920442126911824
1,-0.38382507175845987,0.12768810342434683,-1.4815092253455506,-0.47898791252512757,0.18833518617118655,-0.798222742558933,-1.0240929883006398,-0.437506133280452,-0.3064099745478152,-0.4647563906131843,-0.4933771174316031,-0.10635923926593112,0.3412362319702261,-0.21896855536683163,-0.06935381896328442,0.28097356198750345,-0.36495298628343764,-0.07243208191954689,-0.6474251977278827,-0.13356081425125904
1,-0.3894182672495713,1.082438513780101,-1.0493563641230588,-0.03189427516767737,0.18515143007331675,-0.9410851989675042,-0.7923967203622316,0.11874849800978556,0.21015159014171028,-0.3605404770109156,-0.03306547407681142,-0.10800429493450285,-0.681238589533678,0.5473685588402454,-0.9486959362825803,0.011483281106118182,-0.14549179420774438,0.18743617660375506,-0.6893778503942732,-0.3764831710796538
1,0.5358061143028614,0.06525246086520159,-0.9275557993519704,-0.13326512329382767,-0.31270217707000914,0.15260292521250401,-0.24174007385051127,-0.0356033740045711,-0.46448510712894636,0.6894560456522536,0.8692401246051814,0.42831996575712306,-0.7227307614085124,0.24110958265882482,1.053426100795868,-0.26933810277954146,-0.45942106245282,-0.6480063718934582,0.6008317096748905,0.1299941214697507
