expt,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
-1.96,-0.40672778476611,-0.9079962198680644,-0.14365550426523294,-0.08702346129718316,-0.10297739496199255,-0.04502405861015545,0.21971072191825466,0.06542796710922155,-0.3348935465422603,-0.04715591404328671,-0.47436509463239473,0.07257773933996174,-0.2794566466876586,0.09511951543360217,0.23103151298154362,-0.4112160474182432,-0.04440288624961234,-0.030612184131415174,-0.15529301071671056,0.06076662656924633,-0.07651336545510762,-0.03724513287489864,-0.21214594013071086,0.27975977195907525,0.034884470853657486,-0.03132116978119408,0.0839494637681795,0.03771647987179368,0.09506431207556475,0.13548149921016298
-3.88,-1.0264944986254674,-0.18315772324246413,0.24301756142769373,-0.616405605769596,-0.3801988610878915,0.8676117214512867,0.0832654345193534,-1.1578881108054608,-0.012651108404216321,-0.14133815317691178,-0.04675058059120051,-0.21893744378037158,-0.03316176382985369,0.057545406768609045,0.1415088386813446,0.05950336857396551,-0.3803892964658813,0.09801816792127818,-0.059261555187513165,0.04519578765668268,0.17332375039996128,0.041832069897931846,-0.2095620322918943,-0.07218004424778596,-0.3301966859748407,0.20066887243804443,-0.1924159670758709,-0.0037639830286040564,-0.1346666105605232,0.2200296061584146
-4.33,0.8111858244847217,0.6752285799591909,-1.120062024190827,-0.7020426483907241,-0.6402429406807334,0.39219635062410735,-0.2308403254294123,0.36619991239168587,0.3271328423578811,-0.7134914261243119,-0.6518623079760318,0.3009418287343231,-0.34825810203799734,-0.05576654652593215,-0.4821406368710501,0.47690936841509907,-0.23864095704926955,-0.107834316683033,0.45148592788824243,0.2327788514628932,0.2802904594160498,0.057788120991354414,0.07712441909609197,-0.08592393849980551,-0.1988065490781951,-0.02515405351764431,-0.16383071444499883,0.16514166317675413,0.42511440208557055,0.19577535878986574
-2.49,-1.8003461572860064,1.558576804729536,0.08755177543620353,0.11270445319909786,0.856004425512549,-0.05352038962797617,-0.1205749315952164,0.35505922797139,0.2678652390532246,-0.2890461475269754,0.10301561268327664,0.19390737924048196,-0.25460227511542133,0.13960396422541166,0.8569244184650433,-0.06710946796050021,0.44790489921146337,-0.5363817040066036,-0.006167952423830708,-0.3884509015900816,-0.8221922293604319,0.4472754045668838,-0.6611570235770327,-0.18310091180544322,-0.3299461039143901,0.2587041067971809,-0.16049505959767565,-0.716217159765856,0.16957930498744309,0.26346493332041
-2.55,1.5908828276650095,0.07083410260653597,-0.5491088509221903,-0.5128007331594138,-0.28032384443705016,-0.27018438313279475,0.7830465577539065,0.234396099216326,-0.16514459289392322,-0.02305222651314512,-0.04032879601373591,0.04871499589456272,-0.06614919089375466,-0.0786517353511231,-0.11368311596991136,-0.37589676465400784,0.15493057908112215,0.013090810878647581,-0.09036334415437505,-0.08818724778664762,-0.2073478982622081,-0.06122429529780086,-0.0001817636583525751,-0.06835829737038848,-0.1516259941505776,-0.09530429865111521,-0.1344907554000616,-0.049681321406818565,-0.14282111813219386,-0.04690639356558455
-4.78,-0.8525484031017722,-0.2040197201623998,0.4514998234873047,-0.49208894143159,0.5044293902431071,-0.3180209240307878,0.09138444464575955,-0.40550304528896813,-0.03527857127922254,0.07791384322709088,-0.7402505996333436,-0.6008992641776935,0.3962211331933844,-1.0419186525853963,-0.432529457991061,0.7071053877470056,0.2513047341944584,0.13728441884407255,-0.6901438138827874,0.7441505937358864,0.40877726786429547,-0.1885589408281914,-0.14620043470298763,0.32135695404099696,0.18934514851874265,-0.01818626594087828,0.13551803705327103,-0.3654495574689408,0.13352101271397684,0.4893885131233701
-1.46,1.51962284180707,-0.23343834473178726,-0.3469436914075208,-0.440183785961119,-0.2530608921862696,-0.7019245064173625,0.4442696844171635,0.39521165041146655,-0.10977152015144444,-0.5737719178507257,0.1965963380529826,-0.6150952104758375,-0.0005428101557745783,0.19064882620874235,-0.12385920146876628,-0.060925293171680196,0.02232640474386023,-0.30688992780899893,0.10092125898075154,-0.26834091390905257,-0.14364745001280566,-0.028231651957362467,-0.04441183103109252,0.08096760051135904,0.20411003656311869,-0.008290976059487727,0.12354856133063559,0.08311286455543769,0.5994920844802891,-0.1427754758057133
-2.22,0.7651701120110784,1.0821143219136375,-0.7703557573157872,-0.6489235795627482,-0.5085551171371143,0.8670470238674519,0.3821262945546415,0.8525367245673162,-0.2654990508854438,-0.40358302966750353,-0.06767617554774522,-0.24285824288847938,0.09131949320151851,-0.052217821557538256,-0.28077065861366274,-0.31857348086630594,0.1867203190369643,-0.12502321403105598,-0.17370300071524217,-0.04651278504900276,-0.22008762638714702,0.10946590160052391,0.20097933590267897,0.04391403133965206,-0.3839658697066579,-0.11344069032691359,-0.015921914871764482,-0.07768177490121726,-0.1918628727444789,0.04981035514734818
-5.85,1.112250898449627,0.1515320851799285,0.14559457909869153,-0.11928393464172148,0.46136793150135735,-0.42058719323668603,-0.544699414091482,-0.8634150765461879,-0.9431144706258117,0.28546368457838156,-0.7417283050163737,-0.266526660628261,-0.16105948399471995,0.8561179372590649,-0.005178364424082985,-0.6360599043298051,0.030825548301167214,0.025659405470337446,0.0472575468180147,-0.5859302690757981,0.20273992787672301,-0.2326116852632194,0.1777058628402686,-0.11368905820637443,0.14024970607462425,-0.031001334100476195,-0.35331715652335693,-0.0301954705338058,0.27825915850530164,0.037338172862985526
2.88,-1.131930816523123,-0.3403157825987623,-0.5233539083202298,-0.17325013666248235,-0.26274318713850253,0.1878708878323692,-0.24428611533880593,0.10945406770983322,-0.4726875872176545,-0.24453396634221874,-0.1272464235216383,0.4759920124347357,0.5573831298197549,-0.28934327012191624,0.14072440211765713,-0.10565061903560402,-0.2540495853044551,-0.0841562214997925,0.2528799048321108,0.022627706919306684,0.1957924163662488,-0.13743781857133533,0.39228405095685775,-0.18928812709488635,0.34181117851506243,-0.3262099193175555,0.07904406609775971,-0.3758675197003751,-0.06427276310960996,0.016325738441032057
-6.34,-1.0286085996729188,0.8288218322380486,1.3549180652251505,-0.040874318452567386,0.653404588446052,0.16675478150572587,0.4233989447207796,0.2597048263163602,-0.007786270494103964,-0.23087615922438787,-0.3322898748606126,0.11801400629688584,-0.5527165986964714,-0.37641386259992493,0.14008866061498768,-0.1990003352656689,0.5339454115263349,-0.8984924908419158,-0.2559212947573455,0.21759639733389416,0.4696490681910881,0.2770760313987196,0.7433636716556182,0.23100880191539944,0.23920633257587146,-0.3831793774875794,0.1743516780098104,0.18032895797882562,-0.05132308351219039,-0.4231982663842224
-6.1,-0.9758379533599322,0.0047414229637191725,-0.04062218881736814,-0.06101679728947725,-0.24090257335295742,1.3920182696948284,-0.453286732585015,1.239323870537796,-0.20337716615008977,-0.862493073981261,-0.4179550642513238,-0.6735879423631668,0.1557116256647687,0.12746099778737954,0.5072899326302059,0.3493084935534425,0.040131708125786744,0.5219379380581588,-1.206740840787662,-0.9646028133718343,-0.2748226673236289,-0.7955084194945832,0.2894775855624075,-0.8092365906701773,-0.29236976236501344,0.01260501105586896,-0.0774910384497392,0.2556138720641375,-0.25851681322084163,-0.27845009097854717
-5.48,-0.1629394931794042,-1.0976606867656151,0.76870850572946,-0.26207920451076117,0.4260278694416252,-1.2039861548520145,0.10767622464631067,-0.19730191959647367,-0.4338609678312777,-1.0522733983590462,0.2587977614128674,-1.0713475791525098,0.12262855902361948,0.2555951402025385,-0.44780491067960765,0.2914087072981802,0.14390223531977955,-0.13438851151011308,-0.12037308170803751,0.021396433411228735,-0.2578790062616225,0.20829233434530797,-0.24537301988241403,-0.017242045677233836,-0.0671081959664495,-0.24153283134015685,-0.017900304320963577,-0.00944384629143605,0.054610656590341804,0.7079489956358012
-4.1,-0.5983882036205349,0.2583921878175723,1.7601809829370743,-0.09271458886215325,0.6584114952254665,-0.5906282267074421,0.021712542574676988,0.69715198491887,-0.1217561339549409,-0.5483557176357107,0.7822615680432002,-0.4297167966240586,0.24984872926957202,0.009791816054746943,-0.5272360647601523,0.29667244430041245,-0.2596311446740539,0.24612173712181995,0.5184051203760549,0.18568937114278755,-0.22504799948211346,0.2895957366486959,-0.05349471233651975,-0.0346399639700371,-0.03445285949631312,0.3625402824611666,0.08881271041999174,-0.24284198343134758,-0.13881869948019535,0.4855550492715752
-4.1,1.6278504340189568,0.05338921251024043,-0.5945572931614691,-0.5354838959399024,-0.23467758134351852,-0.3236160178716975,0.6966742158260252,0.2167071383225237,-0.2821773704722524,-0.04648350037157345,-0.2634692412936718,0.14436587648428148,-0.410621240190909,0.1853679999130688,-0.39511046391393684,-0.3264725007168328,-0.27602310959950616,-0.3174483991029268,0.03539670430355097,-0.010931114140396516,-0.7932581739078401,-0.1302978239482471,0.7429575551308223,-0.2421338454596286,-0.06346844632915673,0.8850116515350247,0.3981610639924215,-0.41837865051876116,-0.6019104999821651,-0.7590274284833906
-3.52,-1.4814029726710491,-0.06175198456840146,-1.0597504392215813,-0.18082962556940144,-0.18937810602212582,0.19458974434173557,-0.004972572950615702,-0.3640577532981023,0.04710785241513318,0.11333540343159042,0.30072859383919187,0.10380461205735904,-0.2403256274316345,0.382476603698433,-0.18829383062498756,-0.034721908086959324,-0.4406428151308196,-0.21931592881236048,0.1728236020102918,0.010247121837726587,-0.5081671026271951,-0.01642459622186631,0.5682556717618626,-0.23317082431576172,-0.09435403825328968,0.9958105847576122,0.30690425956848294,-0.2771162357272232,-0.39539479730788485,-0.5849203258484371
-4.47,-0.3743805875075631,-0.5822184425782579,0.5822606719326696,-0.38830828837804554,0.10338856157349882,-0.24789614842099034,-0.22405226777898232,-0.184011269478655,-0.6227969850517053,0.12388825331662358,0.0218031367984088,0.535910125631134,0.2567531836926116,-0.3790224087642957,0.0874169533257498,0.23551978676972282,-0.0033131641601354543,0.2236304266286511,0.030707165709378502,-0.020305083355283,0.17396212430795382,-0.28478298554724896,0.26878481670088106,-0.35857910431957835,0.30881299701685117,-0.27083732579568154,-0.009440967769471946,-0.16025392102545982,-0.13078850422537538,0.03513720016865538
-2.74,-0.5611764697747061,0.05326472094374612,1.356255609549829,-0.36940878604253147,0.009894597701384168,0.0843278882043813,0.37658198110940233,-0.8222550825248749,0.5491720459743105,0.17968304839827187,0.28267239184722087,0.20173531275708845,-0.12991949809176465,0.029026056854407914,0.12135676304441957,0.07345418067005885,-0.29074860445406325,0.14011297098544848,0.13053219227981863,-0.18185058993803888,-0.05210164385666955,-0.14478727634935737,-0.1242633614225764,-0.08438565804499432,-0.12832212831090895,0.03180456105364585,-0.0232869220638117,0.24032768537605745,0.044300057886725475,-0.1527291297356634
-3.43,-0.9984612541647507,-0.05399499589874733,0.00038504059379675646,0.07510056359149316,-0.265639443624667,-0.015649336106668212,-0.04366947889526298,0.3888876700904994,0.6286946029530415,0.4101534268629125,-0.8485602888052164,-0.3534291757436825,0.6732597069259921,-0.27786668337662385,0.0835186304427333,-0.26143253257688753,-0.36112494949107815,0.016472589569117808,0.28146531445182277,0.12181812243235857,-0.07647479300355643,0.0702512254154038,-0.1186263624059091,-0.23920576974994417,0.05244987385343854,-0.17507321512637658,0.06417255955628597,0.19163825819130637,-0.31378303023749265,0.1693109941135337
-7.81,-0.39242489246709794,-0.4185048647048978,0.5739691858243807,0.0505224086368287,-0.26833341600755345,-0.47802250586214845,-0.06209956890486927,0.40498264993482797,0.6564551420053671,0.7572521142827198,-0.38547483578344394,-0.06367162418056964,0.571880884280408,-0.3943393040957693,-0.08246178488351404,-0.32173232948869257,-0.1824956227675716,0.09366891808556152,0.1189946378173513,-0.007703563350881165,-0.07982631590456367,-0.029083552153619973,-0.1936434591726535,-0.2975592184244687,0.18889308701272017,0.05044392098803587,0.03186073337323747,0.7441204169580193,-0.1914942810183613,-0.16450982346748286
-0.8,0.9356488581979813,0.031562261776949256,-0.09221976482843151,-0.4181142057328741,-0.29099388041899066,-0.15256497585237178,-1.2473122242193726,-0.05995515363083437,0.2719073954474487,0.14701075624875237,0.2548910617083089,0.14782346797218357,-0.15788381151579828,-0.15556705560268438,0.29548534671081517,-0.5835771826992011,0.5849407667919955,0.1326786471438288,-0.25126315533224464,0.025957828832613272,0.08762335763831923,0.20204325020787015,-0.2730554073954817,-0.020423970668834477,0.18928347115462144,0.1633765848008528,0.08543412146873439,-0.24714407389169257,-0.1600161361254895,-0.22251176226943387
0.93,-0.0842211002311785,-0.7095257381545124,-0.24190959544609597,-0.07935251012838049,-0.06646548059588882,-0.17153729883510271,0.10591549463480168,0.19174966330714657,-0.021237998885036014,0.45968343601174366,-1.0758872969283586,-0.33931847470053306,0.26750166551860594,-0.3033268329276177,-0.11929703823334904,-0.14932023928240445,0.013782906069070532,-0.03149617437099314,-0.6679142051227815,0.07237316085640122,0.1091805267778982,-0.005585115201748967,-0.07534038531629818,0.7271925619296871,-0.1859765047621475,0.42035220549744473,0.13444721954376637,-0.4621507553210751,0.5090036491477711,0.025473609404685838
-6.78,1.424026904826913,1.562214467961024,0.4880653897554881,-0.7794861736399271,0.10226665473111245,-0.542237510012149,0.256222912986617,-0.015995182194760763,0.38437712899318444,-0.14637701024541902,0.41022178977651713,0.34747082744847446,0.12145470368139877,-0.799149324442266,0.8194440454809647,0.14535328239877826,0.2167277528825406,0.4711735617285937,0.6798429491265373,-0.15941884732222353,-0.5849667619761032,0.054995108892335935,-0.1565879400869153,0.030580470952268957,0.4180251237090547,0.15974331243106485,0.3893944654355198,-0.15088751481562543,-0.33921576932386666,0.27567209810778504
-9.29,1.2457407710283241,1.4795972765251515,0.5051039497855835,-0.5229604729185772,0.06319327198300964,-0.5790315428028744,0.7187149908914429,-0.05900049809949669,0.2692185073972706,-0.24297347968668945,0.1602499430231714,0.5911497077296766,0.22009505067000756,-0.5543063811651896,-0.4231269567341884,-0.8454608141588076,-0.05304006841335141,0.673672748842259,-0.16519438098314632,-0.2583909740344698,0.1381479749831714,-0.08046399614933436,-0.20939620887295005,-0.046373131574191075,0.25997934051159005,0.4160069153001832,0.05927339897553094,1.0147007095227487,0.003821382036661442,-0.010569789300600025
-4.07,-0.8972165386560892,-0.3075031496759132,-0.26373131605075784,-0.24765994184243015,-0.21493462636606095,0.2660279580516749,-0.23747305438518646,0.25757298188931044,-0.011593865127821427,-0.09576279355170937,-0.37929611779447414,-0.1189224494727706,0.2782215056994141,-0.2460722563746519,0.09117055276301066,-0.28315922366484075,-0.5195561646365479,0.14319022377647306,0.4144295384493743,0.1688227848389525,-0.10443033170997516,-0.11362544604272945,-0.1813212401257502,0.02311007976664646,0.19208948795846037,-0.11626914481461935,-0.14132781649313564,-0.03330620779889913,-0.30165328443923106,0.18983649328601535
-5.91,0.885604757931349,0.35860707719250984,0.3030504654204537,-0.2725317315105105,0.21919968558623684,-0.24210542169797866,-0.908198834229508,-0.7790056754836265,-1.1099221758168236,0.29730042048435124,-0.3723140949180746,0.2515228786523531,0.5565286028758267,0.369581323520146,-0.23194603487756826,-0.13720145182884064,0.00013335613424864584,0.13215477925360933,0.3535154897439138,-0.6422442345513367,0.4503200910534767,-0.30519757945960296,0.6926876243192567,-0.5175232153086046,0.5693521214529986,-0.3789875289686556,-0.1103847663214811,-0.3130212899214394,0.2634313047180788,-0.11277570392952382
-2.13,-0.9824867883273031,-0.10960055006555759,0.9308770599913441,-0.17432758083876415,-0.7105259355391312,1.012940277222355,0.48379694780676186,0.007989871687901488,0.9193354169170164,1.0523486102596165,-0.37498008754407836,-0.684237631978311,0.25332475546157984,0.2295186184960789,-0.30234706852256454,-0.09389499916148078,0.25687074604006854,-0.7277708504387512,0.380389020119294,0.05041313979402363,-0.03404726269842121,0.32318453262247965,0.026855079535430027,-0.014373472195525207,0.39153932455653506,0.01941638072017959,0.2429181893411211,0.18755589033424017,-0.3235889854447996,0.040910158304002374
-3.64,-1.7214988269788707,0.48966588467939043,-1.2525760494881202,-0.16073794869896127,0.5544837595381328,-0.4449969339224388,0.07142899529154577,-0.5780296154802042,-0.44706873948396514,0.1731421908812244,0.30391716794709434,-0.10467570682568171,-0.23174116347701446,0.21004262524985406,-0.07746500073630903,0.6845997448298468,0.4814429875115522,0.4571619021407448,-0.322928845534208,0.36646428095374683,0.12501148256932765,-0.3467447361317375,-0.4203986138083362,-0.24617386670794517,0.5873046799617647,0.20593065226613616,0.0824307716768611,0.29272358292773043,-0.35555916677230753,0.11220027404227377
-2.68,-1.1794900588660555,1.0939953965976712,0.9551366971712804,-0.08995450427691132,0.4999637965206648,0.44181788875872524,-0.22938428343631287,0.47778717400448983,0.11301744257232957,-0.5998107524233783,-0.4680047564054638,0.031537097729083335,-0.10646471105145607,-0.2134504588377983,0.9061292579711399,-0.2730512426576323,0.27477696338648017,-0.39985802193807146,0.041770598808074474,-0.11871867934711233,-0.5498518051520374,0.5401949809491411,-0.4217853705429732,-0.2022829035476278,-0.11251966772696191,0.21582719668560094,0.008369144377986254,-0.4149442114849464,0.001677929167184705,0.23118649662951973
3.13,-1.6077333591214584,0.1330242038672085,-1.440870774813719,0.000550674073938081,0.12967439752220464,-0.3456644038387969,-0.1030659637881445,-0.02635191095349265,0.022734042235378414,0.2542823930105299,0.48300387229096414,0.06471325995485872,-0.14631160914041252,0.22947380533047693,-0.05952991988668799,0.06916706736394763,0.0747145573623218,0.07557724633333554,-0.04931961786480916,-0.16362097280384413,0.0055968454117647825,-0.1423982794827091,0.06181330368436758,-0.024722241143974533,0.032028551436861834,-0.08175311157846808,0.0318891880956721,0.030684200105270416,-0.009892713521398828,-0.008070391172685716
-10.0,-0.5327984744830686,0.246593539282711,1.2858205545529104,-0.1991018834839627,0.5462981376702555,-0.6196438134802396,0.13095706791376016,-0.10216030494575369,0.23667578607446688,-0.08720902511509557,-0.03475811687605154,0.5003392420778523,-0.22013269554938594,-0.47629831910508347,0.11846031258851013,0.059038437938921516,-0.5244223995604701,0.23901953500088366,0.08389425894554335,0.0026148564178641353,-0.09218320295953278,-0.3134377205783345,0.2797953128248704,0.03669423468978403,0.14916991041489466,0.11173573133256286,0.08242562163852879,0.03939244733195121,-0.2535354379125805,-0.2609729199093404
2.06,-1.7421718920061047,0.08487689465502946,-1.578680315996867,-0.053093953928647825,0.18643600717061837,-0.577087503485148,-0.10160676405191914,0.17837879688959735,0.4588141496149317,1.0813485080136678,-0.21299381460314798,-0.4426539684620751,0.513870341774387,-0.2822832582279115,-0.35574824517919007,0.2722550664513173,0.1586157717854824,0.18884278356247305,-0.6621823896855492,-0.3372634545140571,0.200062646743438,-0.19550934571469136,0.223929656202716,0.7457923647194921,0.0014530204158450584,0.4211073336809069,0.08598321082849265,-0.647008579460288,0.7313942777685514,-0.01015448700520198
-8.11,1.8078935300257262,0.592901022999888,-0.18509556440683464,-0.30903988665108967,0.3158578557932578,-0.2722275163002465,-0.07654953097698908,-0.7074910973579643,-0.9892653975956196,0.33152668408762187,-0.2617777883870053,-0.5935196130792647,0.051495086442445596,0.2920906540888308,0.25416506896915375,0.291406017906163,-0.366259457317313,-0.41318717151220075,-0.10177787812918399,-0.45873290859099297,-0.3123525023300096,-0.2668284923825645,0.15708604221087857,0.589247590648076,-0.021223593341788187,-0.5496951536404265,-0.5385339018787936,0.3642069926299481,-0.02446475968971126,-0.2763126015013442
-1.12,1.5379351761135787,-0.6904711564330042,-0.5175913810246497,1.0859341100691722,1.1687144864799792,0.7251140101351893,-0.2923873429911255,-0.3101941704623633,0.23246402993595522,0.011622848593953643,0.15119010370010613,-0.015321212764843183,-0.012883816303960714,-0.22440392626137703,-0.16035573436552225,-0.22774343260380064,-0.1338189186417012,-0.050230546594847214,-0.27898032027426983,0.0068278270457656776,-0.26253604084955323,0.07886664992970069,0.15091504234966133,0.008710186993182184,0.1171115038658837,-0.3903183649594375,0.08204091992275855,0.169775276603758,-0.026117756332943044,0.4446580234895192
-23.62,-0.4895364222522097,-0.6015829854639223,0.35880977430529526,-0.35144813234143457,0.07131735280290508,0.250558167741507,0.5221962086528417,-0.8463448734186305,-0.5034169807260666,0.006361613140179768,-0.436306511569455,-0.15747315740596957,-0.31256351334989346,0.19888286294644966,0.17435910166489546,0.2877321806866133,-0.011323800166886566,0.14388416554095584,-0.509535432242222,0.40569090242093564,0.13674712464006047,0.10815030265323478,-0.6383508870030647,0.046236919346442404,0.19670428043957677,0.2995082214167598,0.033078819955283396,0.004224261308732493,-0.25846707852116524,0.1127412707838796
-2.83,-1.4702232953025485,1.2102319052913166,0.7435100399604335,0.037175999266644784,0.7013108247977723,0.1918014918047316,0.15239345791118672,0.6513918487261703,-0.2694449319919676,-0.2852266615828231,0.09284882629547274,0.2882265857019509,0.07976880095023127,-0.030375868117416858,0.32172256298805174,0.028400657750082728,-0.7145864564374403,-0.036844215405057126,0.5362922383788361,0.29752109155991135,-0.5099364086241213,-0.05686365974160394,-0.8108299368057584,0.2508591835805983,-0.3956931802069217,0.3016694533290883,-0.26498948040557857,-0.5034961253154397,0.1928551020733457,0.15984207153924887
-4.68,1.4617000128931048,0.7946620717172729,0.24118002748251288,-0.09247671824724589,0.08415744356879447,-0.7135057236108789,0.5617240480565043,-0.1418734785329818,0.07470990099472158,1.0268406291983712,-0.981051158770499,-0.774377458091076,0.4590024596559701,0.09868282042976864,0.14134615170339174,0.37801001581303945,0.22896935558529202,-0.07577925857745273,0.6536434138061218,-0.06326353578862529,-0.09502231890194862,-0.17527350843759298,-0.20224616107139956,-0.5674933855704696,-0.3128693253781762,-0.16153215568214857,-0.5027122949253199,0.16194264744360198,0.027969443135911588,-0.13193783353937294
