SHAP_feat,SHAP_feat_ratio,Corr_js_corr_matrix,Corr_dcor_matrix,Corr_wd_corr_matrix,DCC_dcor_matrix,DCC_pearson_matrix,SHAP_feat_trans
0.0372047124999442,0.3751759707226983,0.3190712435338516,0.1501945754772957,0.4346880440070867,0.8571428571428571,0.5714285714285714,-3.2913198456202566
0.0310528847151358,0.3131403358313431,0.3938359065047499,0.250266967449113,0.4122229281458605,1.0,0.9285714285714286,-3.4720635694386823
0.0084986649716276,0.0857013713137059,0.5368599595632009,0.073838223053963,0.872364203314868,0.7857142857142857,0.6428571428571429,-4.767846189982878
0.0153443850463885,0.1547342841294719,0.5688102064492983,0.0887303412748742,0.458363680606917,0.7857142857142857,0.5,-4.177005666891801
0.0017189133522918,0.0173336908741131,0.4392039721226496,0.0278580615355952,1.1604202839351032,0.6428571428571429,0.5714285714285714,-6.366062959732123
0.0341822312642778,0.3446969734294386,0.4719908208906404,0.3627522731140366,0.5571086252466928,0.7142857142857143,0.5714285714285714,-3.3760493236044433
0.048175538294498,0.4858068542998127,0.4963572145710921,0.3749584738654165,0.6196664710794657,0.7857142857142857,0.7142857142857143,-3.0329038910129857
0.0259695795378728,0.2618797877391567,0.4968644414603738,0.2278857506197331,0.868595755721928,0.7142857142857143,0.5,-3.650829443739938
0.0621508424947201,0.6267351928663627,0.6676872839142365,0.309046954946599,0.7695806816555084,0.5714285714285714,0.5714285714285714,-2.778190905289137
0.0323289556958538,0.3260083607865866,0.5483916160701781,0.2367922599706272,0.5012447613974849,0.7142857142857143,0.5714285714285714,-3.4317919891629147
0.0991660324841091,1.0,0.5668866632040677,0.3599722760384489,0.5924063294235189,0.7142857142857143,0.5714285714285714,-2.3109597378032385
0.03093646619023,0.3266242051034008,0.3089829447384185,0.1460289572348862,0.4948031213156664,1.0,0.9285714285714286,-3.475819655284931
0.0394592154026129,0.4166065634526975,0.5099494321078469,0.3738614399588425,0.5642765947370925,0.8571428571428571,0.7142857142857143,-3.2324876619453824
0.0402157089178177,0.424593548506203,0.3232862761893109,0.1602757148239062,0.4372640718049365,0.9285714285714286,0.9285714285714286,-3.213497590587579
0.0303856755686807,0.3208090112206953,0.3856011055444619,0.2611586397038091,0.4018965542194441,1.0,0.8571428571428571,-3.493783980017473
0.0103585715345002,0.109364792108394,0.5408818868100631,0.0953627294600962,0.8739802954653679,1.0,0.7857142857142857,-4.569940934427754
0.0141889096577171,0.149805129963403,0.5657917753197688,0.0701785327663952,0.4707367854616062,0.9285714285714286,0.7857142857142857,-4.255294629542062
0.002040659259582,0.0215450822485463,0.4701559071846205,0.0408457815392226,1.156930229098849,0.8571428571428571,0.7142857142857143,-6.194482356871281
0.0363823049500111,0.3841208417618093,0.4729340875716254,0.3691901259188058,0.551175549187443,0.7857142857142857,0.6428571428571429,-3.3136727502847907
0.043557623155853,0.4598771544232465,0.494925908522161,0.3958265744129365,0.6179213567168316,0.9285714285714286,0.7142857142857143,-3.133670547239586
0.0286555494591291,0.3025425078073418,0.4647007435168193,0.2430450266297674,0.8455858419284437,0.7857142857142857,0.3571428571428571,-3.5524081561795797
0.0565949624551442,0.5975241163971755,0.6649444950333006,0.3080894168071455,0.7474329625667017,0.8571428571428571,0.5714285714285714,-2.8718353002932524
0.0314543855728705,0.332092347638569,0.5451724161281981,0.1983492585931723,0.5071873589950517,0.7142857142857143,0.4285714285714285,-3.459216859679125
0.0947157795008988,1.0,0.5749032682166096,0.3562895262004235,0.5795088703446278,0.7857142857142857,0.4285714285714285,-2.3568746664732543
0.0273369344619812,0.3312308698128289,0.3152386215177633,0.1142536105010926,0.5325727884844312,0.8571428571428571,0.7142857142857143,-3.599516580455011
0.032620354334421,0.395247987839302,0.507931520300365,0.3794844562576239,0.5728298966130762,0.7142857142857143,0.5714285714285714,-3.4228188193583513
0.0408915645164761,0.4954669844798007,0.3195412506223672,0.1372511700691462,0.4329561760783643,0.7857142857142857,0.4285714285714285,-3.1968314837460503
0.0352684568848363,0.427334003641385,0.3913157483257381,0.2750224845402544,0.4043967585966516,0.9285714285714286,0.5714285714285714,-3.3447662871844597
0.0108422772061594,0.1313716033062372,0.5394070267931783,0.092813930247787,0.8597742778059219,0.8571428571428571,0.6428571428571429,-4.524302230664219
0.0114209235016848,0.1383828326029014,0.5592511047218773,0.06885348129671,0.4826330517953882,0.8571428571428571,0.4285714285714285,-4.472308210976131
0.0014753860192211,0.0178766713998588,0.4301865157814566,0.0236713761433744,1.161111693176267,0.6428571428571429,0.5714285714285714,-6.518835615483396
0.0419675983796436,0.5085048630663958,0.4715006623030372,0.372181481009093,0.5636442023823351,0.7857142857142857,0.5,-3.1708574255840323
0.057162047886037,0.6926100242844269,0.4842932546366231,0.42658874972533,0.6158035555197896,0.9285714285714286,0.4285714285714285,-2.861865099304781
0.0216636441523323,0.2624898452265082,0.4740374660763188,0.170547062495683,0.8681828006309389,0.5714285714285714,0.5,-3.832119808147318
0.0628071838772505,0.7610099140812079,0.6623859455466536,0.3350325788684432,0.7564921833935088,1.0,0.4285714285714285,-2.76768581910051
0.0307640286772608,0.3727556208574744,0.5454215830726953,0.2036870830154017,0.5046962453741407,0.6428571428571429,0.2142857142857142,-3.4814091716183193
0.082531360912794,1.0,0.5612833815916615,0.3407939063206945,0.589715885629893,0.5714285714285714,0.2142857142857142,-2.49457692559718
0.0279157931164219,0.3159396644195504,0.3193324540037042,0.1226809013812413,0.5253399591048287,0.9285714285714286,0.8571428571428571,-3.5785626887867066
0.0382542198507302,0.4329457999587199,0.5132840508851355,0.3472866791519497,0.5798715889753141,0.7857142857142857,0.6428571428571429,-3.263501401899808
0.0410977505799541,0.4651277315488766,0.3244468688383379,0.1477689884058012,0.4407872312358109,0.9285714285714286,0.7142857142857143,-3.191801889392454
0.0321402512869873,0.3637503746937183,0.3969020581879751,0.2308631747482449,0.4039195103017738,0.9285714285714286,0.8571428571428571,-3.4376461001909733
0.0098036712044403,0.1109539885717384,0.5425717367406849,0.0667578051472897,0.8813906096463842,0.7857142857142857,0.7142857142857143,-4.624998350757439
0.013428747441988,0.1519811363661663,0.5598886992923927,0.0740868953194414,0.5109294859421779,0.8571428571428571,0.7142857142857143,-4.310357538471262
0.0025923938691824,0.0293396661043095,0.4469623747791939,0.0265430511337535,1.154898481713299,0.7142857142857143,0.4285714285714285,-5.955173556333121
0.0245364604204116,0.2776937427118328,0.4665640923978129,0.306932965216557,0.5532984359735647,0.5714285714285714,0.4285714285714285,-3.7075950872495906
0.057811519310112,0.6542874112244547,0.4868833233485016,0.3850734796288031,0.6169335581606861,0.7857142857142857,0.5714285714285714,-2.8505672271379203
0.0253819199279738,0.2872623117288594,0.4804626894882529,0.1995269930024681,0.8589041953804681,0.9285714285714286,0.6428571428571429,-3.673718172276715
0.0490412637959041,0.5550292037833578,0.6354248460293666,0.2563130705532463,0.7733004622901183,0.6428571428571429,0.3571428571428571,-3.0150932169704143
0.0327880193498617,0.3710815518360877,0.5398380336651905,0.1909688969432481,0.5032679474141368,0.7142857142857143,0.5,-3.4176920940408104
0.0883579881231731,1.0,0.5736065295958636,0.3516593325253999,0.5730298329640465,0.7142857142857143,0.7142857142857143,-2.4263586697798307
22.746294543053622,0.5649641091317794,0.3480732347601884,0.495311832886666,0.4556936657006302,1.0,1.0,3.124402254902611
6.659698046590797,0.1654111339698548,0.3545608719817754,0.4420404820643338,0.3506861242142509,1.0,1.0,1.8960741451747536
5.621613631616247,0.1396275745597889,0.4352255329038952,0.4408517365320353,0.2851301919714955,1.0,1.0,1.7266187457570505
4.840724717524626,0.1202321425325806,0.3658571088642953,0.3546561632843292,0.3620248891113572,1.0,1.0,1.5770644445451194
40.26148595175271,1.0,0.5312780882439175,0.5685949051668459,0.4574065429387939,1.0,1.0,3.6953953284165877
25.995273424767067,0.7565747678921573,0.3425835502749513,0.4371473855410456,0.4452188348555709,1.0,0.5,3.257914730140318
12.557461153178783,0.3654763734175322,0.3391572999074253,0.4083955086506046,0.3219820059420517,0.6666666666666666,0.5,2.530315003121752
11.778668353913586,0.3428101382249924,0.4066053778247246,0.4030430881486266,0.3047725316476902,0.6666666666666666,0.3333333333333333,2.4662901288721084
4.594802279582144,0.1337285979409299,0.3428170593161199,0.2932113024496179,0.3970558686221826,0.5,0.5,1.5249257254111583
34.359159897957966,1.0,0.5200365839786227,0.5240935861669846,0.4262452081739258,0.8333333333333334,0.6666666666666666,3.536868646815925
24.145277847406845,0.6034811154886839,0.3334931369478485,0.4397303723067432,0.4325837353001339,1.0,1.0,3.1840888267103966
7.696957070132437,0.1923758454099088,0.3320604169202698,0.434180632089659,0.3116063786514827,0.8333333333333334,0.5,2.040825065056106
5.490373781366383,0.1372250472729455,0.4133412249491575,0.4051074387287751,0.2637584875887456,1.0,0.6666666666666666,1.702996337241419
4.4306592671971865,0.110738804242238,0.3456360812945929,0.288331196360672,0.3566399946336847,0.5,0.3333333333333333,1.4885483917650313
40.00999737639612,1.0,0.5154548733345591,0.528362981744119,0.45771964209911,0.8333333333333334,0.6666666666666666,3.689129357295438
17.463166148372316,0.4327334412496244,0.3417422615954128,0.46094604567977,0.4539571812815375,0.8333333333333334,0.5,2.860093871221118
5.733147918189044,0.1420661526525248,0.3331820027695024,0.3975990451901776,0.3262457041391284,0.5,0.5,1.7462647547776051
11.203276517826788,0.2776147440641607,0.3982990899119099,0.4465248498015725,0.2767397515772297,0.6666666666666666,0.1666666666666666,2.416206281752278
8.750509419262444,0.2168357113201737,0.3388419655578552,0.3763356771677968,0.3929768548677405,0.6666666666666666,0.3333333333333333,2.169111918019122
40.35548095830801,1.0,0.5204295597444143,0.5251519931351784,0.4348128947415756,0.6666666666666666,0.3333333333333333,3.6977272208891336
22.490815528156546,0.5757363964220995,0.3321363167791973,0.4803887986525511,0.437613230151868,1.0,0.8333333333333334,3.113107027125988
6.414768844663142,0.1642099591223594,0.31639224768794,0.4227903862882288,0.3071973703857092,0.5,0.5,1.8586029638506654
10.499361197688833,0.2687703508627218,0.3864488435115809,0.4409158200874649,0.2562707470360423,0.5,0.1666666666666666,2.351314416997403
4.869125632119282,0.124643450196517,0.3382837381636165,0.306822394116462,0.3585216361586563,0.5,0.5,1.5829143793156801
39.06443238246738,1.0,0.5129183496247093,0.5688824667489079,0.412354764904407,0.5,0.3333333333333333,3.665212395264235
0.3986583221233945,0.7372565666617943,0.4067396283354199,0.6786679848473072,0.1798060171287919,1.0,1.0,-0.9196505644873378
0.113292778698909,0.2095173746938083,0.5378124381110239,0.5009948467879937,0.1962876971758874,1.0,1.0,-2.1777798490878904
0.0494100020545334,0.0913761144617525,0.6537865987779912,0.4722609115194465,0.4281271568641991,1.0,1.0,-3.0076024045431518
0.1314193601415665,0.2430396679913568,0.5562508071372837,0.1631928396926969,0.1448856365075887,1.0,1.0,-2.0293618463298797
0.5407321414965073,1.0,0.5368550329859781,0.5858762088804756,0.295317890063113,1.0,1.0,-0.6148312401284264
0.0412805260396325,0.0763419128838657,0.2936971071762836,0.4722609115195347,0.1724486047845111,1.0,1.0,-3.187364414681872
0.036443437615763,0.0673964701171706,0.5297029859065853,0.1698503360063545,0.2378393449959849,1.0,1.0,-3.3119938747125754
0.0833854580317851,0.1542084363637254,0.4510214886250809,0.2747271240958499,0.3043616300745699,1.0,1.0,-2.4842813489479045
0.0805304252437339,0.1489284972423895,0.5857795036008231,0.2064328452262066,0.2687478170154306,1.0,1.0,-2.5191202126256815
0.040348878479935,0.0746189756138172,0.3062303668313966,0.1797294230474552,0.0649189392798772,1.0,1.0,-3.2101916794496117
0.1102561569490996,0.2039016150287633,0.42225153644004,0.6275630219081584,0.155340952824769,1.0,1.0,-2.2049489208711677
0.0741427184037463,0.1371154268702284,0.1533339296599709,0.2184158621541282,0.1439681999078484,1.0,1.0,-2.6017634161137284
0.3603222534914727,0.8016222436962774,0.3831502413943108,0.5422686783006072,0.2112478939685907,0.5384615384615384,0.3076923076923077,-1.020756499351123
0.1086956420294237,0.2418192148814814,0.5026083892744626,0.482783170238528,0.1823249203159396,0.7692307692307693,0.6923076923076923,-2.219203577384301
0.0435950240854535,0.0969874624249416,0.6170876712373253,0.3731602443499442,0.4664328271050199,0.5384615384615384,0.4615384615384615,-3.132812261620495
0.0914017307885464,0.2033448109365015,0.5251612217667676,0.1747830714718042,0.1831211993780995,1.0,0.4615384615384615,-2.392490864283968
0.2010064654788714,0.4471865178830664,0.5058483231582979,0.496776671940546,0.342541037736909,0.6153846153846154,0.3846153846153846,-1.6044182048788447
0.0342874083249915,0.0762804654047286,0.2715569840220228,0.3621391826017548,0.17517435813705,0.5384615384615384,0.4615384615384615,-3.3729770964371486
0.2599700087193542,0.5783648932698559,0.4623683062427434,0.3635167953372696,0.4121447904335488,0.2307692307692307,0.3076923076923077,-1.3471890056994635
0.0902451718183394,0.2007717714206773,0.4081700344499155,0.3840218351793116,0.2961282900369414,0.1538461538461538,0.2307692307692307,-2.4052251810579435
0.0512529970736461,0.1140244381584033,0.5173005926009435,0.3443406594193212,0.4210141538784998,0.4615384615384615,0.1538461538461538,-2.9709811831877007
0.0866330473190128,0.1927357444542524,0.2872908946799228,0.2282847779059993,0.0789785310080027,0.6153846153846154,0.3846153846153846,-2.4460739274432717
0.4494913362558753,1.0,0.3901784779499376,0.5942788478771329,0.2041840785651208,0.5384615384615384,0.4615384615384615,-0.7996386994366892
0.1032505258741073,0.2297052635856175,0.1213952455889416,0.3170431764225053,0.1179677416360525,0.3846153846153846,0.2307692307692307,-2.270596953942272
0.366685234053012,0.6838111556888608,0.386785510778351,0.5824351126295937,0.2316795873429098,0.3846153846153846,0.3076923076923077,-1.0032514718194652
0.1005987681235702,0.1876011180791348,0.5064014315528961,0.4592261067246868,0.2047047603238262,0.5384615384615384,0.3846153846153846,-2.296615266684015
0.0356926454728524,0.0665612544050667,0.6165283852896876,0.3850433391578406,0.4890330631340289,0.5384615384615384,0.3076923076923077,-3.3328106205831447
0.139900394736459,0.2608925632174089,0.5273259265062051,0.16143513384739,0.1884408581169702,0.9230769230769232,0.3076923076923077,-1.9668245757531455
0.536237572321585,1.0,0.5079031186311198,0.5325401977648425,0.3632381513630489,0.6153846153846154,0.5384615384615384,-0.623177984166342
0.061100427260585,0.1139428313388356,0.2686907158206756,0.388038387040811,0.2124747753984286,0.4615384615384615,0.3076923076923077,-2.795236420020772
0.063582129725321,0.1185708219773723,0.4632830631853797,0.2433654648532256,0.3660320462374196,0.6923076923076923,0.4615384615384615,-2.7554228272797205
0.1180707058155323,0.220183575172395,0.403336045109761,0.3357766362391767,0.305368389045581,0.3076923076923077,0.1538461538461538,-2.136471632139661
0.1594831252945505,0.2974113220080511,0.5065802172671283,0.2729269277284,0.417782937225001,0.3076923076923077,0.3076923076923077,-1.83581715988052
0.0441516382122434,0.0823359654212469,0.2864161492930157,0.183705050969599,0.1050974610525398,1.0,0.5384615384615384,-3.1201252470204865
0.1474747236127007,0.2750175131783926,0.3926417609397977,0.5744737282333165,0.2377074252810416,0.3846153846153846,0.3846153846153846,-1.914098483224602
0.1063801786269567,0.1983825530284922,0.1171114411967935,0.2842887070727249,0.1147133020288914,0.4615384615384615,0.3076923076923077,-2.240736010528966
0.3227464331100089,0.8979414444694528,0.3857366282623462,0.5753061991019841,0.2196669407097875,0.6153846153846154,0.6923076923076923,-1.1308883008733592
0.0849113317512051,0.2362393385723757,0.5125236481385026,0.4731108799883202,0.1811955052329857,0.7692307692307693,0.7692307692307693,-2.4661477228257533
0.0367270482226602,0.1021815746013648,0.636532932587347,0.4151346818227466,0.4532924061506219,0.6923076923076923,0.6153846153846154,-3.3042417865873914
0.0997647538540477,0.2775643601065251,0.5340696281915448,0.1824931049221759,0.1805147231088125,1.0,0.6153846153846154,-2.304940325838265
0.3594292646785038,1.0,0.5139515309080638,0.5192525609138113,0.3315308850875771,0.6923076923076923,0.5384615384615384,-1.0232378814632057
0.0410627478346363,0.114244308602321,0.2784557519575584,0.3792819566162855,0.1669548774732452,0.6153846153846154,0.6153846153846154,-3.1926539472088233
0.1018315643289845,0.2833146166327584,0.4607839502018109,0.2578419786501938,0.3918570526680474,0.6923076923076923,0.4615384615384615,-2.2844351607542843
0.0930078478099066,0.2587653731899064,0.40709232301373,0.3326873441981962,0.3025311353538677,0.3076923076923077,0.3076923076923077,-2.37507140433634
0.1293852479521685,0.3599741608905967,0.5036139846878996,0.282024111068769,0.4336743972502757,0.4615384615384615,0.2307692307692307,-2.044960906875056
0.0883994172360921,0.2459438502181011,0.2939644171819181,0.1969266371430608,0.0721774869460334,1.0,0.6923076923076923,-2.4258899017121682
0.3179742462069156,0.8846643205063779,0.3992344408289702,0.5973725823114211,0.1890423994037305,0.6923076923076923,0.6153846153846154,-1.1457848862522715
0.1096193861723164,0.3049818057257161,0.1321106532732445,0.2931763005285466,0.1281357055451432,0.4615384615384615,0.3076923076923077,-2.2107410389755717
0.3467571121564762,0.8944240194623649,0.3839290894819707,0.5680682853004123,0.2241334612742718,0.4615384615384615,0.0769230769230769,-1.059130709092059
0.1041549967203415,0.2686570153798572,0.5065930443882908,0.4760915391149617,0.1919421151326211,0.4615384615384615,0.4615384615384615,-2.2618751362345075
0.0475432522596403,0.1226328899785955,0.6111609967967554,0.3860439706441317,0.4918910453192567,0.4615384615384615,0.2307692307692307,-3.046115408375285
0.1221688146934947,0.3151217911914069,0.522096199402236,0.1521333670359221,0.1871064743618656,0.8461538461538461,0.3846153846153846,-2.1023514637209963
0.3876876119280771,1.0,0.5024947992998196,0.5127408156067425,0.3531072018160568,0.6153846153846154,0.3846153846153846,-0.9475553875418887
0.0433454265664364,0.1118050338283127,0.2651789953659339,0.3856263239193546,0.1975121264870108,0.5384615384615384,0.3846153846153846,-3.138554081518669
0.0772979532177108,0.1993820561696229,0.45472777781724,0.2713562462487284,0.3840537074967808,0.6923076923076923,0.3076923076923077,-2.5600878021647953
0.0902134139891993,0.2326961481707998,0.3983666774609813,0.345306067589747,0.3293773883920594,0.3076923076923077,0.2307692307692307,-2.405577149121151
0.1242931683420807,0.3206013411775957,0.5044283950930841,0.296864235452907,0.4288330353913494,0.4615384615384615,0.1538461538461538,-2.0851122430210927
0.0652983313939232,0.1684302757809997,0.2815273431463782,0.1729174127733864,0.0925260216740434,0.9230769230769232,0.5384615384615384,-2.728788795952371
0.3018846129610723,0.7786800601126177,0.3900926769196158,0.596419877134788,0.2276492531466689,0.5384615384615384,0.3846153846153846,-1.19771041090485
0.1306263585245453,0.3369371486359972,0.1196166847285068,0.298227956457277,0.1117542020453428,0.4615384615384615,0.3846153846153846,-2.0354142561292368
0.0034761582791202,0.0049163907608107,0.4981883510245192,0.3842936289667406,0.3945759586104283,1.0,1.0,-5.661827537770964
0.0049721588323558,0.0070322102107688,0.4738827516955952,0.3874853623328273,0.3817454256350273,1.0,1.0,-5.303901160478709
0.0044224055302667,0.0062546846097768,0.4718407363639577,0.3754009546232857,0.3730458308406074,1.0,1.0,-5.42107149331921
0.006254555406884,0.00884592586019,0.657293779307435,0.3857627104947249,0.533696429202169,1.0,1.0,-5.074445215625557
0.0,0.0,0.5398477784353367,0.137034130195579,0.5940556770938958,1.0,1.0,-inf
0.0029794091624904,0.0042138298958152,0.5651308641628959,0.6048720093839562,0.5366765870087808,1.0,1.0,-5.816030265743118
0.0030353935905864,0.0042930096405046,0.3372349249363217,0.3722067573125315,0.3119972032457372,1.0,1.0,-5.79741417899541
0.0025169175252791,0.0035597199763115,0.6171460775787406,0.1907401519501178,0.6001795622896767,1.0,1.0,-5.984720330438079
0.7070549206196556,1.0,0.0651335160189054,0.971082336210806,0.0732922773942509,1.0,1.0,-0.34664693488667353
0.0072645397949901,0.0102743642440442,0.6388365027136081,0.1602503278573842,0.6669472140994226,1.0,1.0,-4.92475032945975
0.0396199454354569,0.0560351739023815,0.7212028600695602,0.2562083641123387,0.7222419732022047,1.0,1.0,-3.228422614909629
0.0028979996549897,0.0040986910216959,0.8250595175753884,0.1600982481618773,0.6900454324188369,1.0,1.0,-5.8437345541348265
0.0042214891233112,0.0054702653746139,0.4590720746375916,0.4674186374891647,0.3004991379010262,0.3076923076923077,0.0769230769230769,-5.467567340356629
0.0122244548512739,0.0158406216723834,0.4346657574399922,0.4591373897559966,0.2906078737465611,0.3076923076923077,0.2307692307692307,-4.404316837558326
0.008198348129785,0.0106235355803112,0.4355967206699307,0.4518443030450573,0.2818981637208119,0.3076923076923077,0.2307692307692307,-4.803822592592415
0.0102799867389078,0.0133209523622387,0.6150358885817372,0.3184204045933439,0.5305405492756785,0.3846153846153846,0.1538461538461538,-4.577556308945463
0.0042962181596495,0.0055671003179287,0.3666634807758144,0.3049075999843207,0.510322110809311,0.1538461538461538,0.1538461538461538,-5.45002014102362
0.0062309636112547,0.0080741708666042,0.5023418941348823,0.5760314499808964,0.3884234235959506,0.5384615384615384,0.2307692307692307,-5.078224285389809
0.0123346936114797,0.015983470618639,0.2731058091619304,0.5257959437116052,0.2437592555723148,0.1538461538461538,0.1538461538461538,-4.39533936826515
0.0061234157843633,0.0079348088698361,0.5795438845765893,0.1625883509551167,0.5843932543779794,0.8461538461538461,0.6923076923076923,-5.095635203457257
0.7717155995579434,1.0,0.0609327634937668,0.9474796580921324,0.0611719679224224,0.3076923076923077,0.3846153846153846,-0.2591391911862269
0.0181055239853132,0.0234613943215408,0.4369372931775079,0.3708154170202616,0.5484304016899861,0.2307692307692307,0.1538461538461538,-4.011538194713392
0.0435661181508883,0.0564535927171149,0.6841777782910365,0.1374744453570119,0.7183383173931663,0.5384615384615384,0.0769230769230769,-3.13347553736203
0.0127327870460016,0.0164993257273732,0.7705967733985776,0.3510138016594375,0.8948694821628806,0.1538461538461538,0.0769230769230769,-4.363574955104512
0.0060297142212837,0.0080081730493942,0.467308565544663,0.454930275591036,0.3119631860086642,0.3846153846153846,0.1538461538461538,-5.1110556621880585
0.0075587474649141,0.0100389098909592,0.4435511661402248,0.4362066087235623,0.3048168275467982,0.3846153846153846,0.1538461538461538,-4.885049781761184
0.0079328386425221,0.0105357471831747,0.4412768197539635,0.4436338371147848,0.2801213870834098,0.3076923076923077,0.0769230769230769,-4.836744344901642
0.006813094728935,0.0090485949398131,0.6224477816272781,0.3328614246647285,0.5423141397802246,0.3846153846153846,0.3076923076923077,-4.988908823142984
0.0078319625264051,0.010401771779902,0.3941523764607638,0.2308268457018292,0.5176824362959319,0.1538461538461538,0.0769230769230769,-4.849542158442967
0.0104546005760262,0.0138849450409426,0.5057067997853518,0.5676934244032222,0.4045821319810283,0.5384615384615384,0.2307692307692307,-4.5607131509416945
0.0129051098402937,0.0171395109336558,0.2812869958958819,0.4441894237079707,0.2659887143009683,0.3076923076923077,0.2307692307692307,-4.350131934395345
0.0087230860279248,0.0115852890987431,0.5760986684672019,0.1724427016616603,0.6164210204190008,0.7692307692307693,0.1538461538461538,-4.741782201384937
0.7529450455294361,1.0,0.0620803038944712,0.911990881681966,0.060677733813543,0.3076923076923077,0.3846153846153846,-0.28376303455006485
0.076180020948832,0.1011760704199412,0.4256889301518098,0.3703985292214824,0.5431723035211661,0.1538461538461538,0.1538461538461538,-2.5746560429404854
0.0451290899268838,0.0599367645684568,0.667597768193374,0.1503136602370187,0.7312239792016444,0.4615384615384615,0.1538461538461538,-3.0982282309374307
0.0135942940902978,0.0180548290622444,0.7532143900253165,0.3243079724379537,0.8843092100742282,0.1538461538461538,0.1538461538461538,-4.298105126460759
0.0081216396484362,0.0111407474886515,0.4577470928854396,0.4143283157399596,0.3082038071636239,0.4615384615384615,0.3076923076923077,-4.813223218045778
0.0079150527004522,0.0108573646840002,0.4372245414954655,0.4317395230942425,0.276478384069745,0.4615384615384615,0.3076923076923077,-4.838988927370355
0.0169166992399376,0.0232052495224773,0.4338362572124978,0.4564982596749663,0.2628530528121178,0.3846153846153846,0.2307692307692307,-4.079454024216651
0.0121474757198952,0.0166631327512708,0.6342066211677988,0.3282763316033154,0.5217087704125639,0.4615384615384615,0.3076923076923077,-4.410633890460019
0.0235641110726277,0.0323237452803302,0.3637380508618148,0.2768505143817287,0.5024842492670624,0.3076923076923077,0.2307692307692307,-3.748030441676205
0.0155868863595331,0.0213810969930561,0.4999295238499373,0.5769167718475269,0.3595692789805922,0.4615384615384615,0.2307692307692307,-4.161325336222715
0.0127338358528769,0.0174674641993201,0.2897284053692341,0.4648303043008341,0.2485381466987483,0.3076923076923077,0.2307692307692307,-4.363492587930815
0.0039901184477688,0.0054733901035564,0.5928302600168777,0.1681173385844737,0.5862730396950377,0.9230769230769232,0.8461538461538461,-5.523934362363396
0.7290031173141043,1.0,0.0615398629006787,0.9339470748809462,0.0797882429084053,0.6153846153846154,0.5384615384615384,-0.31607727083158693
0.0164903595126437,0.0226204238651267,0.4115208210355508,0.3422520954042992,0.514299010226295,0.2307692307692307,0.1538461538461538,-4.104979340789966
0.0475636798255319,0.065244823644613,0.6988737162317301,0.1464521454950319,0.7027909498911358,0.5384615384615384,0.1538461538461538,-3.045685837874842
0.0078094373402002,0.0107124882661309,0.7630530131065718,0.2996020213060346,0.8972316416945612,0.1538461538461538,0.0769230769230769,-4.8524223612340975
0.0536764052850835,0.0733760368586863,0.4597811534397687,0.4547207721592842,0.271258934582508,0.3846153846153846,0.1538461538461538,-2.92478175418911
0.0138433607388276,0.0189239749276315,0.4390070481833023,0.4262823871924356,0.2990863170739574,0.4615384615384615,0.3076923076923077,-4.279949530320577
0.0065084104145841,0.0088970444264212,0.4393899600999564,0.4457316187273583,0.2728391423841289,0.3846153846153846,0.1538461538461538,-5.034660028524602
